test	location	operator	alfa	nodeType	precision	station	class	measureType	orig_analyzedSamples	orig_discardedSamples	orig_lowerLimit	orig_maxSamples	orig_meanValue	orig_successful	orig_upperLimit	mut_analyzedSamples	mut_discardedSamples	mut_lowerLimit	mut_maxSamples	mut_meanValue	mut_successful	mut_upperLimit	timeoutMut
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class1	Utilization	81920.0	215	0.007896757819414471	500000	0.00808968669328986	true	0.008282615567165249	122400.0	140	0.00790450708673829	500000	0.00811185649845586	true	0.008319205910173431	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class2	Utilization	163840.0	215	0.021023652364009656	500000	0.02140428496955873	true	0.021784917575107806	143360.0	495	0.020834231463183223	500000	0.02127321138261256	true	0.021712191302041897	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2		Utilization	204800.0	755	0.07820974915153064	500000	0.07955284938472838	true	0.08089594961792612	225280.0	1350	0.07837126819970204	500000	0.08011474135828346	true	0.08185821451686488	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class0	Utilization	61440.0	415	0.03849590038834205	500000	0.039636558322490335	true	0.04077721625663862	143360.0	565	0.03873450978058453	500000	0.03980636911366743	true	0.040878228446750334	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class1	Utilization	81920.0	0	0.012689852999430063	500000	0.013069240812261544	true	0.013448628625093025	204800.0	385	0.012988171456439093	500000	0.013270617661651976	true	0.01355306386686486	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class2	Utilization	40960.0	465	0.026143904328784905	500000	0.026934891541618964	true	0.027725878754453023	122880.0	485	0.02636719948117	500000	0.027073440680833838	true	0.027779681880497675	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3		Utilization	163840.0	630	0.0666574530774037	500000	0.06811783551661704	true	0.06957821795583038	122880.0	105	0.06646884697209005	500000	0.06839931462467658	true	0.07032978227726311	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class0	Utilization	122880.0	375	0.02915631053792336	500000	0.02987228269594617	true	0.030588254853968978	163840.0	1170	0.029112516504693663	500000	0.029809488738888563	true	0.030506460973083464	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class1	Utilization	81920.0	0	0.0054458136940378704	500000	0.005598621672158438	true	0.005751429650279006	122880.0	205	0.0055091794803239745	500000	0.005674604100053129	true	0.005840028719782283	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class2	Utilization	133120.0	4065	0.032328366522106286	500000	0.032979523932653396	true	0.033630681343200505	81920.0	40	0.03184835679187859	500000	0.032687449157764746	true	0.0335265415236509	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01		0.03		Class2	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class2	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class2	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class2	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-half	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class2	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01		0.03			System Response Time	46080.0	690	6.380601116531401	500000	6.529607044147857	true	6.678612971764314	61440.0	170	6.440732954709816	500000	6.555774659728556	true	6.670816364747296	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class0	System Response Time	40960.0	55	5.7125842914733855	500000	5.8286202423314695	true	5.944656193189553	40960.0	250	5.632436979952181	500000	5.771169069465632	true	5.909901158979083	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class1	System Response Time	61440.0	315	6.210729362975577	500000	6.318832120500428	true	6.426934878025278	40960.0	25	6.174737228720381	500000	6.290857030646428	true	6.406976832572476	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class2	System Response Time	40960.0	0	7.893516388988525	500000	8.101916240520735	true	8.310316092052945	51200.0	1475	7.865291380518731	500000	8.040993046134249	true	8.216694711749767	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer		Utilization	256000.0	3340	0.10402005268645163	500000	0.10675920999731878	true	0.10949836730818592	245760.0	1785	0.1064275564613777	500000	0.10922651119555667	true	0.11202546592973563	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class0	Utilization	327680.0	240	0.023709834989949594	500000	0.024229723966221247	true	0.0247496129424929	163840.0	280	0.023450567079297793	500000	0.024156191750198442	true	0.02486181642109909	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class1	Utilization	409600.0	140	0.048622249628577155	500000	0.04977657297346537	true	0.05093089631835358	327680.0	0	0.0488159608666362	500000	0.04993198771302254	true	0.05104801455940888	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class2	Utilization	245760.0	380	0.033241104604216795	500000	0.03398109676640764	true	0.03472108892859849	245760.0	430	0.03347257972889658	500000	0.034344018087969164	true	0.03521545644704175	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1		Utilization	143360.0	110	0.07392495937674226	500000	0.07545202162549872	true	0.07697908387425517	81920.0	1155	0.07391187714332687	500000	0.07610396809586463	true	0.0782960590484024	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class0	Utilization	81920.0	130	0.021135805514479983	500000	0.021784686352821096	true	0.02243356719116221	163840.0	1160	0.021453844390868917	500000	0.021892584425988855	true	0.022331324461108793	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class1	Utilization	204800.0	730	0.032240871653666736	500000	0.03286384753769651	true	0.03348682342172628	122880.0	0	0.031506984353737146	500000	0.03217335656992059	true	0.032839728786104035	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class2	Utilization	122880.0	245	0.021198385864933077	500000	0.021722600370732648	true	0.02224681487653222	163840.0	30	0.02107617394681931	500000	0.021487335487568652	true	0.021898497028317993	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2		Utilization	92160.0	0	0.11495691980058981	500000	0.11794528706547824	true	0.12093365433036668	66560.0	25	0.11672087570736651	500000	0.1199488861426753	true	0.1231768965779841	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class0	Utilization	112640.0	1210	0.039081734719771735	500000	0.04023052964008463	true	0.04137932456039753	163840.0	585	0.03878504333277836	500000	0.03959922498663005	true	0.04041340664048174	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class1	Utilization	102400.0	295	0.05055426514492815	500000	0.05202224834161218	true	0.05349023153829622	163840.0	0	0.05099920727288057	500000	0.05210773649976557	true	0.05321626572665057	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class2	Utilization	163840.0	80	0.02660260183270632	500000	0.027148870300738117	true	0.027695138768769913	122880.0	100	0.026379165485988933	500000	0.0269087824272582	true	0.027438399368527468	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3		Utilization	143360.0	265	0.08261920604923063	500000	0.08457975474473207	true	0.08654030344023352	97280.0	12630	0.08270126631052269	500000	0.08509263615150851	true	0.08748400599249434	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class0	Utilization	81920.0	110	0.029396919961330856	500000	0.03023524687981975	true	0.03107357379830864	143360.0	4315	0.029031645910666808	500000	0.029636050481106114	true	0.03024045505154542	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class1	Utilization	163840.0	310	0.022259400274958225	500000	0.022745943351257212	true	0.0232324864275562	204800.0	340	0.022119773141833776	500000	0.022532557129685903	true	0.02294534111753803	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class2	Utilization	122880.0	40	0.032566368357067936	500000	0.03328901603767032	true	0.03401166371827271	163840.0	100	0.032115927141578134	500000	0.03279073433576225	true	0.03346554152994637	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class2	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class2	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class2	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class2	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class1-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class2	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01		0.03			System Response Time	20480.0	0	6.73537380249507	500000	6.905758370417059	true	7.076142938339049	35840.0	15	6.830950203547746	500000	6.963238656961145	true	7.095527110374543	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class0	System Response Time	40960.0	1210	5.626144885011632	500000	5.779197947542165	true	5.932251010072697	40960.0	5	5.642726264543163	500000	5.774637799323797	true	5.90654933410443	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class1	System Response Time	40960.0	0	6.224567607529039	500000	6.337511291534162	true	6.4504549755392855	40960.0	245	6.12984307238174	500000	6.25450704295634	true	6.37917101353094	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01		0.03		Class2	System Response Time	51200.0	390	7.847001765012316	500000	8.022437921612402	true	8.19787407821249	35840.0	1125	7.964215929321961	500000	8.166771169305038	true	8.369326409288115	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer		Utilization	327680.0	6730	0.11470161905066589	500000	0.11708591904278427	true	0.11947021903490265	225280.0	1475	0.11408777618453683	500000	0.11695962169283765	true	0.11983146720113846	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class0	Utilization	184320.0	0	0.02336743983235653	500000	0.023973363400544102	true	0.024579286968731674	245760.0	465	0.023333611750046963	500000	0.023993057087403517	true	0.02465250242476007	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class1	Utilization	409600.0	85	0.02460915645082078	500000	0.025040468399941975	true	0.02547178034906317	245760.0	460	0.024347713745043312	500000	0.02486166089740964	true	0.02537560804977597	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	WebServer	Class2	Utilization	286720.0	0	0.06607189982102969	500000	0.06739192450886616	true	0.06871194919670263	225280.0	815	0.06745408756351914	500000	0.06894982788660534	true	0.07044556820969153	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1		Utilization	225280.0	1610	0.07887991704150876	500000	0.08050062455207838	true	0.08212133206264799	112640.0	3525	0.07833979536557815	500000	0.08057684813175965	true	0.08281390089794115	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class0	Utilization	122880.0	0	0.021578921911947442	500000	0.0220152966564558	true	0.022451671400964157	143360.0	510	0.02130972501865285	500000	0.02183112366559304	true	0.022352522312533228	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class1	Utilization	81920.0	25	0.01573685584610901	500000	0.016219800198087206	true	0.0167027445500654	81920.0	80	0.015664462694430125	500000	0.01607164181391937	true	0.016478820933408616	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage1	Class2	Utilization	112640.0	885	0.0410401567059379	500000	0.042269608588577555	true	0.04349906047121721	245760.0	415	0.042231745785092326	500000	0.04306759084432635	true	0.04390343590356037	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2		Utilization	112640.0	1635	0.11504010495320832	500000	0.11818649371287188	true	0.12133288247253543	215040.0	3255	0.11789152617988939	500000	0.12060270174327861	true	0.12331387730666783	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class0	Utilization	102400.0	3070	0.03847944103984671	500000	0.03958863904957901	true	0.040697837059311306	163840.0	260	0.0391413643309297	500000	0.03998254179433379	true	0.04082371925773788	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class1	Utilization	102400.0	375	0.025643984686511353	500000	0.026253720237393214	true	0.026863455788275075	81920.0	145	0.025520256177093633	500000	0.02625999399644224	true	0.026999731815790847	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage2	Class2	Utilization	46080.0	385	0.05177435848675702	500000	0.053329519073794185	true	0.05488467966083135	122880.0	0	0.0531387485524357	500000	0.05441306634081367	true	0.05568738412919164	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3		Utilization	133120.0	0	0.10230866320526723	500000	0.10534908796180578	true	0.10838951271834434	204800.0	780	0.1052916381389939	500000	0.10762958793297049	true	0.10996753772694708	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class0	Utilization	174080.0	2670	0.029502376765482702	500000	0.030211259869219756	true	0.03092014297295681	163840.0	260	0.029356853001067256	500000	0.029929970231829597	true	0.03050308746259194	false
class0-0.2-class1-0.125-class2-0.142857142857-Class2-double	WebServer	ChangeQueueingStrategy	0.01	station	0.03	Storage3	Class1	Utilization	81920.0	70	0.010965812927316023	500000	0.011263924619973099	true	0.011562036312630175	122880.0	0	0.0110164260687085	500000	0.011217361051131443	true	0.011418296033554386	false
